game_name,player,period,timestamp_seconds,sitaution_type,detailable_type,shot_type,expected_goal_value,goal,x_shot,y_shot,on_net,net_x_coord,net_y_coord,blocked_by_opponent,one_timer,goalie_blocking_object
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Gabriel Sylvestre,3,623,5 on 5,Shot,Slapshot,0.0293772,f,154,60,f,,,t,f,
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Jakob Pelletier,3,570,5 on 4,Shot,Deflection,0.2379913,f,181,40,t,11,2,f,t,right_pad
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Jeremy McKenna,3,566,5 on 4,Shot,Wristshot,0.029382,f,159,69,t,37,24,f,f,torso
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Jacob Hudson,3,555,5 on 4,Shot,Deflection,0.1403722,f,181,47,t,38,2,f,f,left_pad
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Jordan Spence,3,523,5 on 4,Shot,Slapshot,0.0264935,f,129,49,f,,,f,t,
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Jordan Spence,3,503,5 on 4,Shot,Slapshot,0.0264935,f,134,39,f,,,f,t,
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Jordan Spence,3,500,5 on 4,Shot,Snapshot,0.0526316,f,192,39,f,,,f,f,
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Jordan Spence,3,488,5 on 4,Shot,Slapshot,0.0264935,f,138,33,f,,,t,t,
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Dylan Seitz,3,159,5 on 5,Shot,Wristshot,0.0091438,f,185,66,f,,,t,f,
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Jeremy McKenna,3,131,5 on 5,Shot,Wristshot,0.0066964,f,140,69,t,40,0,f,f,stick
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Jeremy McKenna,3,120,6 on 5,Shot,Slapshot,0,f,175,14,f,,,t,t,
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Jordan Spence,3,115,6 on 5,Shot,Slapshot,0,f,141,3,t,57,2,t,f,left_pad
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Jacob Hudson,3,113,6 on 5,Shot,Snapshot,0.2470588,f,182,40,t,55,4,f,f,left_pad
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Jacob Hudson,3,112,6 on 5,Shot,Snapshot,0.2470588,t,184,38,t,2,12,f,f,
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Sean Stewart,3,51,5 on 5,Shot,Fan,0.0337079,f,146,14,f,,,t,t,
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Mika Cyr,4,196,3 on 3,Shot,Wristshot,0.0263158,f,152,30,t,43,4,f,f,left_pad
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Brady Pataki,4,163,3 on 3,Shot,Snapshot,0.0588235,f,175,29,t,36,11,f,f,torso
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Dylan Seitz,4,149,3 on 3,Shot,Fan,0.1041667,f,178,50,t,21,7,f,f,glove
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Jakob Pelletier,4,141,3 on 3,Shot,Wristshot,0.1640625,f,186,36,f,,,f,f,
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Jeremy McKenna,4,99,3 on 3,Shot,Wristshot,0.1568627,f,174,54,t,38,4,f,f,stick
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Jacob Hudson,4,87,3 on 3,Shot,Wristshot,0.1640625,f,188,48,f,,,f,f,
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Jacob Hudson,4,82,3 on 3,Shot,Wristshot,0,f,140,38,f,,,t,f,
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Jacob Hudson,4,61,3 on 3,Shot,Wristshot,0.1041667,f,176,57,t,18,7,f,f,right_pad
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Alexander Khovanov,4,50,3 on 3,Shot,Snapshot,0.0769231,f,168,27,t,63,21,f,f,blocker
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Alexander Khovanov,4,33,3 on 3,Shot,Wristshot,0.0588235,t,176,34,t,14,25,f,f,
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Jared McIsaac,1,1092,5 on 5,Shot,Snapshot,0.0125721,f,128,34,t,12,22,f,f,blocker
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Arnaud Durandeau,1,1071,5 on 5,Shot,Snapshot,0.2454545,f,182,53,t,53,0,f,t,stick
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Justin Barron,1,1047,5 on 5,Shot,Slapshot,0.0125721,f,141,58,f,,,f,f,
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Denis Toner,1,927,5 on 5,Shot,Wristshot,0.0064077,f,134,12,t,19,0,f,f,right_pad
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Samuel Asselin,1,857,5 on 5,Shot,Wristshot,0.0223636,f,147,32,t,56,20,f,f,glove
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Jake Ryczek,1,850,5 on 5,Shot,Wristshot,0.0054808,f,148,77,t,23,2,f,f,right_pad
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Marcel Barinka,1,781,5 on 5,Shot,Wristshot,0.0223636,f,148,30,f,,,t,f,
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Raphael Lavoie,1,706,5 on 5,Shot,Snapshot,0.160366,f,183,36,t,13,0,f,f,right_pad
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Raphael Lavoie,1,701,5 on 5,Shot,Wristshot,0.0108108,f,177,18,t,19,20,f,f,torso
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Arnaud Durandeau,1,700,5 on 5,Shot,Snapshot,0.2354521,f,181,36,t,57,0,f,f,left_pad
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Xavier Parent,1,604,5 on 5,Shot,Deflection,0.1141884,f,181,40,f,,,f,f,
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Samuel Asselin,1,595,5 on 5,Shot,Wristshot,0.0389864,f,182,21,f,,,t,f,
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Joel Bishop,1,560,5 on 5,Shot,Wristshot,0,f,137,15,f,,,f,f,
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Jake Ryczek,1,542,5 on 5,Shot,Wristshot,0.0368421,f,189,53,f,,,f,f,
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Ostap Safin,1,485,5 on 5,Shot,Wristshot,0.0324879,f,151,28,t,55,24,f,f,glove
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Arnaud Durandeau,1,468,5 on 4,Shot,Wristshot,0.1096257,f,165,49,t,36,23,f,f,torso
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Benoit-Olivier Groulx,1,467,5 on 4,Shot,Wristshot,0.2379368,t,182,44,t,35,2,f,f,
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Samuel Asselin,1,440,5 on 5,Shot,Wristshot,0.0226357,f,155,29,t,57,6,f,f,left_pad
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Raphael Lavoie,1,390,5 on 5,Shot,Wristshot,0.0112179,f,159,74,f,,,t,f,
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Benoit-Olivier Groulx,1,294,5 on 5,Shot,Snapshot,0.1141884,f,182,41,t,36,1,f,f,stick
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Patrick Kyte,1,96,5 on 5,Shot,Wristshot,0.0027397,f,147,71,f,,,t,f,
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Samuel Asselin,1,1,4 on 4,Shot,Wristshot,0.0810811,f,175,33,t,57,10,f,f,glove
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Ostap Safin,2,1041,5 on 5,Shot,Wristshot,0.012758,f,173,19,t,53,24,f,f,glove
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Patrick Kyte,2,1002,5 on 5,Shot,Wristshot,0.0144144,f,163,17,f,,,t,f,
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Raphael Lavoie,2,986,5 on 5,Shot,Wristshot,0.056846,f,178,32,f,,,f,f,
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Justin Barron,2,983,5 on 5,Shot,Wristshot,0.0054808,f,131,81,f,,,f,f,
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Antoine Morand,2,968,5 on 5,Shot,Wristshot,0.0066345,f,154,8,f,,,f,f,
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Justin Barron,2,938,5 on 5,Shot,Wristshot,0.0125721,f,136,37,t,52,24,f,f,glove
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Xavier Parent,2,777,5 on 5,Shot,Snapshot,0.0555329,f,165,46,f,,,t,f,
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Jared McIsaac,2,740,5 on 5,Shot,Slapshot,0.0064077,f,131,11,f,,,t,f,
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Raphael Lavoie,2,692,5 on 5,Shot,Snapshot,0.0512821,f,151,49,f,,,f,t,
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Denis Toner,2,655,5 on 5,Shot,Wristshot,0.0049881,f,141,4,f,,,f,f,
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Justin Barron,2,530,5 on 5,Shot,Wristshot,0.001705,f,128,79,t,37,11,f,f,torso
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Marcel Barinka,2,450,5 on 4,Shot,Snapshot,0.1939394,f,184,33,f,,,f,t,
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Ostap Safin,2,442,5 on 4,Shot,Wristshot,0.022646,f,161,13,t,37,25,f,f,torso
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Justin Barron,2,435,5 on 4,Shot,Slapshot,0,f,136,14,f,,,t,t,
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Marcel Barinka,2,419,5 on 4,Shot,Snapshot,0.0775296,f,188,35,t,9,1,f,f,stick
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Raphael Lavoie,2,407,5 on 5,Shot,Wristshot,0.0434783,f,163,30,f,,,f,f,
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Walter Flower,2,404,5 on 5,Shot,Wristshot,0.0015373,f,144,81,t,16,3,f,f,right_pad
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Raphael Lavoie,2,364,5 on 5,Shot,Wristshot,0.0304916,f,179,52,t,18,2,f,f,right_pad
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Patrick Kyte,2,360,5 on 5,Shot,Wristshot,0.0529595,f,162,24,t,56,3,f,f,left_pad
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Antoine Morand,2,359,5 on 5,Shot,Snapshot,0.2354521,f,184,44,t,60,1,f,f,left_pad
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Walter Flower,2,354,5 on 5,Shot,Wristshot,0.0125721,f,139,60,t,53,1,f,f,left_pad
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Arnaud Durandeau,2,353,5 on 5,Shot,Fan,0.1143984,f,183,37,f,,,f,f,
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Xavier Parent,2,338,5 on 5,Shot,Wristshot,0.0029586,f,151,5,t,3,1,f,f,stick
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Benoit-Olivier Groulx,2,270,5 on 5,Shot,Snapshot,0.1141884,f,178,49,f,,,f,f,
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Jordan Maher,2,255,5 on 5,Shot,Fan,0.056846,f,187,31,f,,,f,f,
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Denis Toner,2,240,6 on 5,Shot,Wristshot,0,f,142,5,t,14,30,f,f,blocker
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Jordan Maher,2,235,6 on 5,Shot,Fan,0.106383,f,184,35,t,18,12,f,f,torso
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Raphael Lavoie,2,203,5 on 4,Shot,Wristshot,0.0515464,f,162,18,f,,,t,f,glove
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Arnaud Durandeau,2,180,5 on 4,Shot,Wristshot,0.0775296,f,178,34,t,27,35,f,f,right_shoulder
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Raphael Lavoie,2,169,5 on 4,Shot,Wristshot,0.0376569,f,157,21,t,56,2,f,f,left_pad
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Samuel Asselin,2,168,5 on 4,Shot,Snapshot,0.2379368,t,183,45,t,62,3,f,f,
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Raphael Lavoie,2,111,5 on 4,Shot,Snapshot,0.1091703,f,174,40,t,50,1,f,f,glove
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Arnaud Durandeau,2,110,5 on 4,Shot,Fan,0.1676647,f,185,34,f,,,f,f,
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Arnaud Durandeau,2,109,5 on 4,Shot,Snapshot,0.0434783,f,191,39,f,,,f,f,
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Joel Bishop,2,36,5 on 5,Shot,Fan,0.2703252,f,181,38,f,,,f,t,
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Xavier Parent,2,35,5 on 5,Shot,Snapshot,0.1141884,f,186,48,t,69,2,f,f,left_pad
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Justin Barron,3,1177,5 on 5,Shot,Fan,0.001705,f,128,77,f,,,f,f,
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Arnaud Durandeau,3,1175,5 on 5,Shot,Deflection,0.1141884,f,183,45,t,62,4,f,f,left_pad
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Ostap Safin,3,1064,5 on 5,Shot,Snapshot,0.0057351,f,152,78,t,25,4,f,f,stick
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Ben Higgins,3,1036,5 on 5,Shot,Snapshot,0.0222652,f,180,18,f,,,f,f,
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Samuel Asselin,3,946,5 on 5,Shot,Snapshot,0.0555329,f,162,42,t,47,5,f,f,left_pad
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Arnaud Durandeau,3,844,5 on 5,Shot,Fan,0.0304916,f,179,51,f,,,t,f,
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Patrick Kyte,3,837,5 on 5,Shot,Wristshot,0.0064077,f,134,6,t,59,28,f,f,glove
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Arnaud Durandeau,3,782,5 on 5,Shot,Wristshot,0.0223636,f,146,62,t,45,26,f,f,torso
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Raphael Lavoie,3,781,5 on 5,Shot,Snapshot,0.2354521,f,178,43,f,,,f,f,
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Arnaud Durandeau,3,775,5 on 5,Shot,Wristshot,0.0584615,f,180,53,t,50,18,f,f,torso
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Samuel Asselin,3,368,4 on 5,Shot,Snapshot,0.1853389,f,174,48,f,,,f,f,
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Jordan Maher,3,359,4 on 5,Shot,Snapshot,0,f,161,12,f,,,f,f,
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Raphael Lavoie,3,330,5 on 5,Shot,Fan,0.0324879,f,146,26,f,,,f,f,
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Walter Flower,3,312,5 on 5,Shot,Slapshot,0.0054808,f,141,80,f,,,f,f,
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Patrick Kyte,3,309,5 on 5,Shot,Slapshot,0.0064077,f,132,12,f,,,f,f,
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Joel Bishop,3,232,5 on 5,Shot,Fan,0.1059783,f,174,32,f,,,f,t,
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Antoine Morand,3,145,5 on 5,Shot,Wristshot,0.012758,f,170,9,t,37,16,f,f,torso
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Antoine Morand,3,81,5 on 5,Shot,Wristshot,0.0070883,f,150,16,f,,,f,f,
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Jordan Maher,3,42,5 on 5,Shot,Snapshot,0.0512821,f,156,33,t,36,33,f,t,torso
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Patrick Kyte,3,35,5 on 5,Shot,Slapshot,0.0071344,f,133,20,f,,,t,t,
2018-11-04 - Moncton Wildcats at Halifax Mooseheads,Samuel Asselin,4,117,3 on 3,Shot,Wristshot,0.1166667,f,158,49,f,,,t,f,
2018-11-01 - Kootenay Ice at Saskatoon Blades,Martin Bodak,1,1189,5 on 5,Shot,Wristshot,0.0192308,f,151,59,f,,,t,f,
2018-11-01 - Kootenay Ice at Saskatoon Blades,Jonathan Smart,1,1016,5 on 5,Shot,Slapshot,0.0125721,f,131,48,t,60,4,f,f,left_pad
2018-11-01 - Kootenay Ice at Saskatoon Blades,Martin Bodak,1,955,5 on 4,Shot,Wristshot,0.0171844,f,140,55,t,56,9,f,f,left_pad
2018-11-01 - Kootenay Ice at Saskatoon Blades,Brett Davis,1,916,5 on 4,Shot,Slapshot,0.0309278,f,150,65,t,25,1,f,t,right_pad
2018-11-01 - Kootenay Ice at Saskatoon Blades,Cameron Hausinger,1,915,5 on 4,Shot,Fan,0.1940299,f,166,43,f,,,t,f,
2018-11-01 - Kootenay Ice at Saskatoon Blades,Jaeger White,1,820,5 on 5,Shot,Wristshot,0.0029586,f,141,3,f,,,t,f,
2018-11-01 - Kootenay Ice at Saskatoon Blades,Jaeger White,1,814,5 on 5,Shot,Wristshot,0.0226357,f,146,49,f,,,t,f,
2018-11-01 - Kootenay Ice at Saskatoon Blades,Brett Davis,1,722,5 on 5,Shot,Wristshot,0.0223636,f,144,39,f,,,t,f,
2018-11-01 - Kootenay Ice at Saskatoon Blades,Blake Allan,1,569,5 on 5,Shot,Wristshot,0.0492483,f,165,57,t,55,28,f,f,torso
2018-11-01 - Kootenay Ice at Saskatoon Blades,Cameron Hausinger,1,563,5 on 5,Shot,Deflection,0.0555329,f,168,47,f,,,f,f,
2018-11-01 - Kootenay Ice at Saskatoon Blades,Jonathan Smart,1,522,5 on 5,Shot,Wristshot,0.0265487,f,155,25,f,,,t,f,
2018-11-01 - Kootenay Ice at Saskatoon Blades,Jaeger White,1,512,5 on 5,Shot,Wristshot,0,f,141,12,t,13,1,f,f,blocker
2018-11-01 - Kootenay Ice at Saskatoon Blades,Peyton Krebs,1,451,5 on 5,Shot,Wristshot,0.0151577,f,171,65,t,30,42,f,f,right_shoulder
2018-11-01 - Kootenay Ice at Saskatoon Blades,Nicholas Bowman,1,450,5 on 5,Shot,Snapshot,0.2354521,t,181,44,t,2,37,f,f,
2018-11-01 - Kootenay Ice at Saskatoon Blades,Brett Davis,1,155,5 on 5,Shot,Snapshot,0.0223636,f,145,36,f,,,t,f,
2018-11-01 - Kootenay Ice at Saskatoon Blades,Brad Ginnell,1,150,5 on 5,Shot,Wristshot,0.1141884,f,182,46,f,,,f,f,
2018-11-01 - Kootenay Ice at Saskatoon Blades,Loeden Schaufler,1,138,5 on 5,Shot,Wristshot,0.0066574,f,129,66,t,50,23,f,f,torso
2018-11-01 - Kootenay Ice at Saskatoon Blades,Dallas Hines,1,116,5 on 5,Shot,Slapshot,0.0049881,f,144,5,f,,,f,f,
2018-11-01 - Kootenay Ice at Saskatoon Blades,Martin Bodak,1,113,5 on 5,Shot,Slapshot,0.0066574,f,132,76,t,20,45,f,f,blocker
2018-11-01 - Kootenay Ice at Saskatoon Blades,Cameron Hausinger,1,40,5 on 5,Shot,Wristshot,0.0222652,f,181,15,t,5,24,f,f,blocker
2018-11-01 - Kootenay Ice at Saskatoon Blades,Brad Ginnell,2,983,5 on 5,Shot,Snapshot,0.0019608,f,141,9,t,46,1,f,f,stick
2018-11-01 - Kootenay Ice at Saskatoon Blades,Brett Davis,2,981,5 on 5,Shot,Wristshot,0,f,188,73,t,38,1,f,f,stick
2018-11-01 - Kootenay Ice at Saskatoon Blades,Brad Ginnell,2,980,5 on 5,Shot,Snapshot,0.0884956,f,164,21,f,,,t,f,
2018-11-01 - Kootenay Ice at Saskatoon Blades,Zachary Patrick,2,787,5 on 5,Shot,Wristshot,0.0119093,f,151,10,t,1,24,f,f,blocker
2018-11-01 - Kootenay Ice at Saskatoon Blades,Peyton Krebs,2,725,5 on 4,Shot,Wristshot,0.049728,f,162,23,f,,,t,f,
2018-11-01 - Kootenay Ice at Saskatoon Blades,Nicholas Bowman,2,600,5 on 5,Shot,Wristshot,0.0226357,f,146,54,t,19,14,f,f,blocker
2018-11-01 - Kootenay Ice at Saskatoon Blades,Cameron Hausinger,2,495,5 on 5,Shot,Wristshot,0.0223636,f,151,63,f,,,t,f,
2018-11-01 - Kootenay Ice at Saskatoon Blades,Cameron Hausinger,2,454,5 on 5,Shot,Fan,0.0555329,f,160,40,f,,,f,f,
2018-11-01 - Kootenay Ice at Saskatoon Blades,Jordan Chudley,2,422,5 on 5,Shot,Wristshot,0.0265487,f,147,25,f,,,f,f,
2018-11-01 - Kootenay Ice at Saskatoon Blades,Davis Murray,2,371,5 on 5,Shot,Wristshot,0.0151577,f,161,72,t,37,17,f,f,blocker
2018-11-01 - Kootenay Ice at Saskatoon Blades,Jaeger White,2,102,5 on 5,Shot,Wristshot,0.0066964,f,138,74,t,50,19,f,f,torso
2018-11-01 - Kootenay Ice at Saskatoon Blades,Nicholas Bowman,2,86,5 on 5,Shot,Wristshot,0.0223636,f,146,62,f,,,t,f,
2018-11-01 - Kootenay Ice at Saskatoon Blades,Brett Davis,2,6,5 on 5,Shot,Snapshot,0.0291363,f,160,27,t,51,20,f,f,glove
2018-11-01 - Kootenay Ice at Saskatoon Blades,Brett Davis,2,4,5 on 5,Shot,Fan,0.06639,f,186,29,f,,,f,f,
2018-11-01 - Kootenay Ice at Saskatoon Blades,Brad Ginnell,3,1192,5 on 5,Shot,Wristshot,0.0062344,f,140,35,t,59,35,f,f,glove
2018-11-01 - Kootenay Ice at Saskatoon Blades,Cole Muir,3,1123,5 on 5,Shot,Snapshot,0.0053524,f,145,12,t,42,5,f,f,stick
2018-11-01 - Kootenay Ice at Saskatoon Blades,Davis Murray,3,1080,5 on 5,Shot,Wristshot,0.0124402,f,176,73,t,38,3,f,f,stick
2018-11-01 - Kootenay Ice at Saskatoon Blades,Jordan Chudley,3,1077,5 on 5,Shot,Slapshot,0.0119093,f,143,18,f,,,f,f,
2018-11-01 - Kootenay Ice at Saskatoon Blades,Zachary Patrick,3,1066,5 on 5,Shot,Wristshot,0.0125721,f,139,51,f,,,t,f,
2018-11-01 - Kootenay Ice at Saskatoon Blades,Cameron Hausinger,3,1036,5 on 5,Shot,Wristshot,0.0223636,f,147,48,f,,,t,f,
2018-11-01 - Kootenay Ice at Saskatoon Blades,Cameron Hausinger,3,1034,5 on 5,Shot,Wristshot,0.0553299,f,171,32,t,20,31,f,f,head
2018-11-01 - Kootenay Ice at Saskatoon Blades,Brett Davis,3,1022,5 on 5,Shot,Snapshot,0.197491,f,184,47,t,50,7,f,t,left_pad
2018-11-01 - Kootenay Ice at Saskatoon Blades,Brad Ginnell,3,839,5 on 5,Shot,Wristshot,0.0492483,t,164,53,t,2,12,f,f,
2018-11-01 - Kootenay Ice at Saskatoon Blades,Peyton Krebs,3,717,5 on 5,Shot,Wristshot,0.0837401,f,170,23,t,55,22,f,f,glove
2018-11-01 - Kootenay Ice at Saskatoon Blades,Blake Allan,3,715,5 on 5,Shot,Snapshot,0.1293103,f,170,42,t,45,13,f,f,left_pad
2018-11-01 - Kootenay Ice at Saskatoon Blades,Jaeger White,3,630,5 on 5,Shot,Wristshot,0.0649293,t,183,50,t,64,32,f,f,
2018-11-01 - Kootenay Ice at Saskatoon Blades,Dallas Hines,3,605,5 on 5,Shot,Slapshot,0.0125721,f,138,23,f,,,f,f,
2018-11-01 - Kootenay Ice at Saskatoon Blades,Martin Bodak,3,603,5 on 5,Shot,Wristshot,0.0015373,f,142,81,t,17,30,f,f,blocker
2018-11-01 - Kootenay Ice at Saskatoon Blades,Cameron Hausinger,3,598,5 on 5,Shot,Wristshot,0.0492483,f,171,59,t,62,5,f,f,left_pad
2018-11-01 - Kootenay Ice at Saskatoon Blades,Cole Muir,3,534,5 on 5,Shot,Wristshot,0.0553299,f,169,28,t,45,6,f,f,left_pad
2018-11-01 - Kootenay Ice at Saskatoon Blades,Nicholas Bowman,3,420,5 on 5,Shot,Wristshot,0.0057351,f,146,76,t,49,35,f,f,glove
2018-11-01 - Kootenay Ice at Saskatoon Blades,Jakin Smallwood,3,413,5 on 5,Shot,Wristshot,0.0226357,f,146,49,f,,,t,f,
2018-11-01 - Kootenay Ice at Saskatoon Blades,Davis Murray,3,410,5 on 5,Shot,Fan,0.0099585,f,178,7,f,,,t,f,
2018-11-01 - Kootenay Ice at Saskatoon Blades,Jonathan Smart,3,303,5 on 5,Shot,Wristshot,0.0049881,f,128,3,f,,,f,f,
2018-11-01 - Kootenay Ice at Saskatoon Blades,Cameron Hausinger,3,267,5 on 5,Shot,Wristshot,0.010574,f,148,68,f,,,t,f,
2018-11-01 - Kootenay Ice at Saskatoon Blades,Cole Muir,3,218,5 on 5,Shot,Wristshot,0.0837401,f,168,33,t,57,2,f,f,left_pad
2018-11-01 - Kootenay Ice at Saskatoon Blades,Martin Bodak,3,206,5 on 5,Shot,Wristshot,0.0066574,f,140,78,t,42,30,f,f,torso
2018-11-01 - Kootenay Ice at Saskatoon Blades,Cole Muir,3,205,5 on 5,Shot,Wristshot,0.1149425,f,187,50,f,,,f,f,
2018-11-01 - Kootenay Ice at Saskatoon Blades,Peyton Krebs,3,189,5 on 5,Shot,Wristshot,0.160366,f,178,49,t,29,4,f,f,stick
2018-11-01 - Kootenay Ice at Saskatoon Blades,Brad Ginnell,3,105,5 on 5,Shot,Wristshot,0.007428,f,159,11,f,,,t,f,
